Symbol,Name,Country,Sector,Industry,exchange
CTKB,Cytek Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
CTLP,Cantaloupe Inc. Common Stock,United States,Technology,EDP Services,NDQ
CTMX,CytomX Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CTRE,CareTrust REIT Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
CTRN,Citi Trends Inc. Common Stock,United States,,,NDQ
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,United States,Technology,EDP Services,NDQ
CTXS,Citrix Systems Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
CUE,Cue Biopharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CURI,CuriosityStream Inc. Class A Common Stock,United States,Consumer Services,Broadcasting,NDQ
CUTR,Cutera Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
CVAC,CureVac N.V. Ordinary Shares,Germany,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CVBF,CVB Financial Corporation Common Stock,United States,Finance,Major Banks,NDQ
CVCO,Cavco Industries Inc. Common Stock When Issued,United States,Basic Industries,Homebuilding,NDQ
CVET,Covetrus Inc. Common Stock,United States,Health Care,Managed Health Care,NDQ
CVGI,Commercial Vehicle Group Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.,NDQ
CVGW,Calavo Growers Inc. Common Stock,United States,,Farming/Seeds/Milling,NDQ
CVLG,Covenant Logistics Group Inc. Class A Common Stock,United States,Transportation,Trucking Freight/Courier Services,NDQ
CVLT,Commvault Systems Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
CVRX,CVRx Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
CWST,Casella Waste Systems Inc. Class A Common Stock,United States,Public Utilities,Environmental Services,NDQ
CYBE,CyberOptics Corporation Common Stock,United States,Capital Goods,Electronic Components,NDQ
CYBR,CyberArk Software Ltd. Ordinary Shares,Israel,Technology,Computer Software: Prepackaged Software,NDQ
CYRX,CryoPort Inc. Common Stock,United States,,,NDQ
CYT,Cyteir Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CYTK,Cytokinetics Incorporated Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CYXT,Cyxtera Technologies Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
CZNC,Citizens & Northern Corp Common Stock,United States,Finance,Major Banks,NDQ
CZR,Caesars Entertainment Inc. Common Stock,United States,Consumer Services,Hotels/Resorts,NDQ
DADA,Dada Nexus Limited American Depositary Shares,China,Consumer Services,Department/Specialty Retail Stores,NDQ
DAWN,Day One Biopharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
DBVT,DBV Technologies S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
DBX,Dropbox Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
DCBO,Docebo Inc. Common Shares,Canada,,,NDQ
DCOM,Dime Community Bancshares Inc. Common Stock,United States,Finance,Savings Institutions,NDQ
DCPH,Deciphera Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
DCRC,Decarbonization Plus Acquisition Corporation III Class A Common Stock,United States,,,NDQ
DCRD,Decarbonization Plus Acquisition Corporation IV Class A Ordinary Share,United States,,,NDQ
DCRN,Decarbonization Plus Acquisition Corporation II Class A Common stock,United States,,,NDQ
DCT,Duck Creek Technologies Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
DDI,DoubleDown Interactive Co. Ltd. American Depository Shares,South Korea,Technology,EDP Services,NDQ
DDOG,Datadog Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
DENN,Denny's Corporation Common Stock,United States,Consumer Services,Restaurants,NDQ
DFH,Dream Finders Homes Inc. Class A Common Stock,United States,,,NDQ
DGICA,Donegal Group Inc. Class A Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
DGICB,Donegal Group Inc. Class B Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
DGII,Digi International Inc. Common Stock,United States,Technology,Computer peripheral equipment,NDQ
