symbol,name,country,sector,industry,exchange
OCGN,Ocugen Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
OCSL,Oaktree Specialty Lending Corporation Common Stock,United States,Finance,Finance: Consumer Services,NDQ
OCUL,Ocular Therapeutix Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
ODFL,Old Dominion Freight Line Inc. Common Stock,United States,Transportation,Trucking Freight/Courier Services,NDQ
ODP,The ODP Corporation Common Stock,United States,Miscellaneous,Diversified Commercial Services,NDQ
OEPW,One Equity Partners Open Water I Corp. Class A Common Stock,United States,,,NDQ
OFIX,Orthofix Medical Inc. Common Stock (DE),Curacao,Health Care,Medical/Dental Instruments,NDQ
OFLX,Omega Flex Inc. Common Stock,United States,Capital Goods,Building Products,NDQ
OGI,Organigram Holdings Inc. Common Shares,Canada,,,NDQ
OHPA,Orion Acquisition Corp. Class A common stock,United States,,,NDQ
OKTA,Okta Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
OLED,Universal Display Corporation Common Stock,United States,Technology,Semiconductors,NDQ
OLK,Olink Holding AB (publ) American Depositary Shares,Sweden,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NDQ
OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,United States,Consumer Services,Department/Specialty Retail Stores,NDQ
OLMA,Olema Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
OLPX,Olaplex Holdings Inc. Common Stock,United States,Miscellaneous,Diversified Commercial Services,NDQ
OM,Outset Medical Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ADS,Mexico,Transportation,Aerospace,NDQ
OMCL,Omnicell Inc. Common Stock ($0.001 par value),United States,Health Care,Managed Health Care,NDQ
OMER,Omeros Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
OMGA,Omega Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
OMIC,Singular Genomics Systems Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
OMP,Oasis Midstream Partners LP Common Units Representing Limited Partner Interests,United States,Energy,Oil & Gas Production,NDQ
ON,ON Semiconductor Corporation Common Stock,United States,Technology,Semiconductors,NDQ
ONB,Old National Bancorp Common Stock,United States,Finance,Major Banks,NDQ
ONDS,Ondas Holdings Inc. Common Stock,United States,Capital Goods,Telecommunications Equipment,NDQ
ONEM,1Life Healthcare Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
ONEW,OneWater Marine Inc. Class A Common Stock,United States,Basic Industries,Homebuilding,NDQ
OPCH,Option Care Health Inc. Common Stock,United States,Health Care,Medical/Nursing Services,NDQ
OPEN,Opendoor Technologies Inc Common Stock,United States,Finance,Real Estate,NDQ
OPI,Office Properties Income Trust Common Shares of Beneficial Interest,United States,Consumer Services,Real Estate Investment Trusts,NDQ
OPK,OPKO Health Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NDQ
OPRA,Opera Limited American Depositary Shares,Norway,Technology,Computer Software: Prepackaged Software,NDQ
OPRT,Oportun Financial Corporation Common Stock,United States,Finance,Finance Companies,NDQ
OPRX,OptimizeRx Corporation Common Stock,United States,Health Care,Managed Health Care,NDQ
OPT,Opthea Limited American Depositary Shares,Australia,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
ORGN,Origin Materials Inc. Common Stock,United States,Basic Industries,Industrial Specialties,NDQ
ORGO,Organogenesis Holdings Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
ORIC,Oric Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
ORLY,O'Reilly Automotive Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
ORMP,Oramed Pharmaceuticals Inc. Common Stock,Israel,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
OSBC,Old Second Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
OSIS,OSI Systems Inc. Common Stock (DE),United States,Capital Goods,Industrial Machinery/Components,NDQ
OSPN,OneSpan Inc. Common Stock,United States,Technology,EDP Services,NDQ
OSTK,Overstock.com Inc. Common Stock,United States,Consumer Services,Catalog/Specialty Distribution,NDQ
OSUR,OraSure Technologies Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
OSW,OneSpaWorld Holdings Limited Common Shares,Bahamas,Consumer Services,Hotels/Resorts,NDQ
OTEX,Open Text Corporation Common Shares,Canada,,,NDQ
OTLK,Outlook Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
OTLY,Oatly Group AB American Depositary Shares,Sweden,,,NDQ
OTMO,Otonomo Technologies Ltd. Ordinary shares,Israel,,,NDQ
OTTR,Otter Tail Corporation Common Stock,United States,Public Utilities,Electric Utilities: Central,NDQ
OXLC,Oxford Lane Capital Corp. Common Stock,United States,Finance,Investment Managers,NDQ
OZK,Bank OZK Common Stock,United States,Finance,Major Banks,NDQ
OZON,Ozon Holdings PLC American Depositary Shares each ADS representing one ordinary share,Cyprus,Consumer Services,Catalog/Specialty Distribution,NDQ
PAA,Plains All American Pipeline L.P. Common Units representing Limited Partner Interests,United States,Energy,Oil & Gas Production,NDQ
PAAS,Pan American Silver Corp. Common Stock,Canada,,,NDQ
PACB,Pacific Biosciences of California Inc. Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NDQ
PACW,PacWest Bancorp Common Stock,United States,Finance,Major Banks,NDQ
PACX,Pioneer Merger Corp. Class A Ordinary Share,United States,Finance,Business Services,NDQ
PAE,PAE Incorporated Class A Common Stock,United States,Miscellaneous,Business Services,NDQ
PAGP,Plains GP Holdings L.P. Class A Units representing Limited Partner Interests,United States,Energy,Oil & Gas Production,NDQ
PAHC,Phibro Animal Health Corporation Class A Common Stock,United States,,,NDQ
PANW,Palo Alto Networks Inc. Common Stock,United States,Technology,EDP Services,NDQ
PASG,Passage Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PATK,Patrick Industries Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
PAVM,PAVmed Inc. Common Stock,United States,Health Care,Industrial Specialties,NDQ
PAX,Patria Investments Limited Class A Common Shares,Cayman Islands,Finance,Investment Managers,NDQ
PAYA,Paya Holdings Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PAYO,Payoneer Global Inc. Common Stock,United States,Technology,EDP Services,NDQ
PAYX,Paychex Inc. Common Stock,United States,Miscellaneous,Business Services,NDQ
PBCT,People's United Financial Inc. Common Stock,United States,Finance,Savings Institutions,NDQ
PBFS,Pioneer Bancorp Inc. Common Stock,United States,Finance,Commercial Banks,NDQ
PCAR,PACCAR Inc. Common Stock,United States,Capital Goods,Auto Manufacturing,NDQ
PCB,PCB Bancorp Common Stock,United States,Finance,Major Banks,NDQ
PCH,PotlatchDeltic Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
PCRX,Pacira BioSciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PCT,PureCycle Technologies Inc. Common stock,United States,Public Utilities,Environmental Services,NDQ
PCTY,Paylocity Holding Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PCVX,Vaxcyte Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PCYO,Pure Cycle Corporation Common Stock,United States,Public Utilities,Water Supply,NDQ
PDCE,PDC Energy Inc. Common Stock (Delaware),United States,Energy,Oil & Gas Production,NDQ
PDCO,Patterson Companies Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
PDD,Pinduoduo Inc. American Depositary Shares,China,Miscellaneous,Business Services,NDQ
PDFS,PDF Solutions Inc. Common Stock,United States,Technology,EDP Services,NDQ
PEBO,Peoples Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
PECO,Phillips Edison & Company Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
PEGA,Pegasystems Inc. Common Stock,United States,Technology,EDP Services,NDQ
PENN,Penn National Gaming Inc. Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
PEP,PepsiCo Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution),NDQ
PERI,Perion Network Ltd. Ordinary Shares,Israel,Technology,EDP Services,NDQ
PETQ,PetIQ Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PETS,PetMed Express Inc. Common Stock,United States,Health Care,Medical/Nursing Services,NDQ
PFBC,Preferred Bank Common Stock,United States,Finance,Major Banks,NDQ
PFC,Premier Financial Corp. Common Stock,United States,Finance,Savings Institutions,NDQ
PFDR,Pathfinder Acquisition Corporation Class A Ordinary Shares,United States,Technology,Computer Software: Prepackaged Software,NDQ
PFG,Principal Financial Group Inc Common Stock,United States,Finance,Specialty Insurers,NDQ
PFIS,Peoples Financial Services Corp. Common Stock,United States,Finance,Major Banks,NDQ
PFLT,PennantPark Floating Rate Capital Ltd. Common Stock,United States,Finance,Finance/Investors Services,NDQ
PFTA,Portage Fintech Acquisition Corporation Class A Ordinary Share,United States,,,NDQ
PGC,Peapack-Gladstone Financial Corporation Common Stock,United States,Finance,Commercial Banks,NDQ
PGEN,Precigen Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
PGNY,Progyny Inc. Common Stock,United States,Health Care,Managed Health Care,NDQ
PHAR,Pharming Group N.V. ADS each representing 10 ordinary shares,Netherlands,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PHAT,Phathom Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PHUN,Phunware Inc. Common Stock,Greece,Technology,EDP Services,NDQ
PHVS,Pharvaris N.V. Ordinary Shares,Netherlands,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PI,Impinj Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment,NDQ
PINC,Premier Inc. Class A Common Stock,United States,Health Care,Managed Health Care,NDQ
PLAB,Photronics Inc. Common Stock,United States,Technology,Semiconductors,NDQ
PLAY,Dave & Buster's Entertainment Inc. Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
PLBY,PLBY Group Inc. Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys,NDQ
PLCE,Children's Place Inc. (The) Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NDQ
PLL,Piedmont Lithium Inc. Common Stock,United States,Basic Industries,Precious Metals,NDQ
PLMI,Plum Acquisition Corp. I Class A Ordinary Share,United States,Finance,Business Services,NDQ
PLMR,Palomar Holdings Inc. Common stock,United States,Finance,Property-Casualty Insurers,NDQ
PLPC,Preformed Line Products Company Common Stock,United States,Basic Industries,Telecommunications Equipment,NDQ
PLRX,Pliant Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PLSE,Pulse Biosciences Inc Common Stock (DE),United States,Health Care,Medical/Dental Instruments,NDQ
PLTK,Playtika Holding Corp. Common Stock,Israel,Technology,EDP Services,NDQ
PLUG,Plug Power Inc. Common Stock,United States,Consumer Durables,Electrical Products,NDQ
PLUS,ePlus inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
PLXS,Plexus Corp. Common Stock,United States,Technology,Electrical Products,NDQ
PLYA,Playa Hotels & Resorts N.V. Ordinary Shares,Netherlands,Consumer Services,Hotels/Resorts,NDQ
PMGM,Priveterra Acquisition Corp. Class A Common Stock,United States,,,NDQ
PMVP,PMV Pharmaceuticals Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PNFP,Pinnacle Financial Partners Inc. Common Stock,United States,Finance,Major Banks,NDQ
PNNT,PennantPark Investment Corporation Common Stock,United States,Finance,Finance/Investors Services,NDQ
PNT,POINT Biopharma Global Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PNTG,The Pennant Group Inc. Common Stock ,United States,Health Care,Hospital/Nursing Management,NDQ
PODD,Insulet Corporation Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
POOL,Pool Corporation Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys,NDQ
POSH,Poshmark Inc. Class A Common Stock,United States,Consumer Non-Durables,Department/Specialty Retail Stores,NDQ
POW,Powered Brands Class A Ordinary Shares,United States,Finance,Business Services,NDQ
POWI,Power Integrations Inc. Common Stock,United States,Technology,Semiconductors,NDQ
POWL,Powell Industries Inc. Common Stock,United States,Consumer Durables,Electrical Products,NDQ
POWW,AMMO Inc. Common Stock,United States,Capital Goods,Military/Government/Technical,NDQ
PPBI,Pacific Premier Bancorp Inc,United States,Finance,Major Banks,NDQ
PPC,Pilgrim's Pride Corporation Common Stock,United States,Consumer Non-Durables,Meat/Poultry/Fish,NDQ
PPD,PPD Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PPGH,Poema Global Holdings Corp. Class A Ordinary Share,China,Finance,Business Services,NDQ
PPTA,Perpetua Resources Corp. Common Shares,Canada,,,NDQ
PRAA,PRA Group Inc. Common Stock,United States,Technology,Advertising,NDQ
PRAX,Praxis Precision Medicines Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PRCH,Porch Group Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PRCT,PROCEPT BioRobotics Corporation Common Stock,United States,Health Care,Medical Specialities,NDQ
PRDO,Perdoceo Education Corporation Common Stock,United States,Miscellaneous,Other Consumer Services,NDQ
PRFT,Perficient Inc. Common Stock,United States,Technology,EDP Services,NDQ
PRGS,Progress Software Corporation Common Stock (DE),United States,Technology,Computer Software: Prepackaged Software,NDQ
PRIM,Primoris Services Corporation Common Stock,United States,Basic Industries,Water Supply,NDQ
PRLD,Prelude Therapeutics Incorporated Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PROC,Procaps Group S.A. Ordinary Shares,Luxembourg,,,NDQ
PROG,Progenity Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PRPL,Purple Innovation Inc. Common Stock,United States,Consumer Durables,Home Furnishings,NDQ
PRQR,ProQR Therapeutics N.V. Ordinary Shares,Netherlands,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PRSR,Prospector Capital Corp. Class A Ordinary Shares,United States,Finance,Business Services,NDQ
PRTA,Prothena Corporation plc Ordinary Shares,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PRTC,PureTech Health plc American Depositary Shares,United Kingdom,Finance,Investment Managers,NDQ
PRTH,Priority Technology Holdings Inc. Common Stock,United States,Technology,EDP Services,NDQ
PRTS,CarParts.com Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
PRVA,Privia Health Group Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
PRVB,Provention Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PSEC,Prospect Capital Corporation Common Stock,United States,Finance,Finance/Investors Services,NDQ
PSMT,PriceSmart Inc. Common Stock,United States,Consumer Services,Department/Specialty Retail Stores,NDQ
PSNL,Personalis Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NDQ
PSTX,Poseida Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PTC,PTC Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PTCT,PTC Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
